"id","publishDate","category","size","price","region","court","bailiff","period","ends","href","address","pricePerMeter"
"14989","20 януари 2021 г. в 14:28 часа","Земеделска земя","2700.00","3440.00","гр. Долни чифлик","гр. Варна","Надежда Денчева Георгиева","от 25.01.2021 до 25.02.2021","26.02.2021 11:00","https://sales.bcpea.org/properties/14989","Надежда Денчева Георгиева","1.2740740740740741"
"14987","20 януари 2021 г. в 14:27 часа","Земеделска земя","4230.00","5200.00","гр. Долни чифлик","гр. Варна","Надежда Денчева Георгиева","от 25.01.2021 до 25.02.2021","26.02.2021 11:00","https://sales.bcpea.org/properties/14987","Надежда Денчева Георгиева","1.2293144208037825"
"14985","20 януари 2021 г. в 14:26 часа","Земеделска земя","6973.00","8800.00","гр. Долни чифлик","гр. Варна","Надежда Денчева Георгиева","от 25.01.2021 до 25.02.2021","26.02.2021 11:00","https://sales.bcpea.org/properties/14985","Надежда Денчева Георгиева","1.2620106123619677"
"14983","20 януари 2021 г. в 14:24 часа","Земеделска земя","8410.00","10400.00","гр. Долни чифлик","гр. Варна","Надежда Денчева Георгиева","от 25.01.2021 до 25.02.2021","26.02.2021 11:00","https://sales.bcpea.org/properties/14983","Надежда Денчева Георгиева","1.2366230677764567"
"14982","20 януари 2021 г. в 14:23 часа","Земеделска земя","2700.00","3360.00","гр. Долни чифлик","гр. Варна","Надежда Денчева Георгиева","от 25.01.2021 до 25.02.2021","26.02.2021 11:00","https://sales.bcpea.org/properties/14982","Надежда Денчева Георгиева","1.2444444444444445"
"14980","20 януари 2021 г. в 14:21 часа","Парцел с къща","240.00","189540.00","гр. Варна","гр. Варна","Надежда Денчева Георгиева","от 25.01.2021 до 25.02.2021","26.02.2021 11:00","https://sales.bcpea.org/properties/14980","УЛ. 'ЖЕЛЕЗНИ ВРАТА' 8","789.75"
"14976","20 януари 2021 г. в 14:11 часа","Земеделска земя","2145.00","582.75","с. Златовръх","гр. Пловдив","Стефан Димитров Горчев","от 25.01.2021 до 25.02.2021","26.02.2021 13:30","https://sales.bcpea.org/properties/14976","с. Златовръх","0.2716783216783217"
"14974","20 януари 2021 г. в 14:05 часа","Парцел с къща","850.00","13760.00","с. Аврен","гр. Варна","Надежда Денчева Георгиева","от 25.01.2021 до 25.02.2021","26.02.2021 11:00","https://sales.bcpea.org/properties/14974","Надежда Денчева Георгиева","16.188235294117646"
"14973","20 януари 2021 г. в 14:05 часа","Земеделска земя","1938.00","368.83","с. Златовръх","гр. Пловдив","Стефан Димитров Горчев","от 25.01.2021 до 25.02.2021","26.02.2021 13:30","https://sales.bcpea.org/properties/14973","с. Златовръх","0.19031475748194013"
"14971","20 януари 2021 г. в 14:03 часа","Производствен имот","17640.00","477681.00","гр. Провадия","гр. Варна","Надежда Денчева Георгиева","от 25.01.2021 до 25.02.2021","26.02.2021 14:00","https://sales.bcpea.org/properties/14971","Надежда Денчева Георгиева","27.079421768707483"
"14970","20 януари 2021 г. в 14:02 часа","Офис","49.00","103000.00","гр. Варна","гр. Варна","Надежда Денчева Георгиева","от 25.01.2021 до 25.02.2021","26.02.2021 11:00","https://sales.bcpea.org/properties/14970","ул.Кюстенджа № 22","2102.0408163265306"
"14969","20 януари 2021 г. в 13:58 часа","Тристаен апартамент","145.00","50000.00","гр. Бяла","гр. Варна","Надежда Денчева Георгиева","от 25.01.2021 до 25.02.2021","26.02.2021 11:00","https://sales.bcpea.org/properties/14969","Надежда Денчева Георгиева","344.82758620689657"
"14968","20 януари 2021 г. в 13:57 часа","Земеделска земя","3882.00","2110.32","с. Златовръх","гр. Пловдив","Стефан Димитров Горчев","от 25.01.2021 до 25.02.2021","26.02.2021 13:30","https://sales.bcpea.org/properties/14968","с. Златовръх","0.5436166924265843"
"14967","20 януари 2021 г. в 13:53 часа","Мезонет","250.00","200000.00","гр. Варна","гр. Варна","Надежда Денчева Георгиева","от 25.01.2021 до 25.02.2021","26.02.2021 11:00","https://sales.bcpea.org/properties/14967","ул.Кавала № 42","800"
"14966","20 януари 2021 г. в 13:50 часа","Земеделска земя","13517.00","6120.00","гр. Провадия","гр. Варна","Надежда Денчева Георгиева","от 25.01.2021 до 25.02.2021","26.02.2021 14:00","https://sales.bcpea.org/properties/14966","Надежда Денчева Георгиева","0.4527631870977288"
"14964","20 януари 2021 г. в 13:48 часа","Парцел","600.00","5590.00","гр. Варна","гр. Варна","Надежда Денчева Георгиева","от 25.01.2021 до 25.02.2021","26.02.2021 11:00","https://sales.bcpea.org/properties/14964","Надежда Денчева Георгиева","9.316666666666666"
"14963","20 януари 2021 г. в 13:46 часа","Парцел с къща","1560.00","11700.00","с. Кривня","гр. Варна","Надежда Денчева Георгиева","от 25.01.2021 до 25.02.2021","26.02.2021 14:00","https://sales.bcpea.org/properties/14963","Надежда Денчева Георгиева","7.5"
"14961","20 януари 2021 г. в 13:43 часа","Двустаен апартамент","80.00","90432.00","гр. Варна","гр. Варна","Надежда Денчева Георгиева","от 25.01.2021 до 25.02.2021","26.02.2021 11:00","https://sales.bcpea.org/properties/14961","Надежда Денчева Георгиева","1130.4"
"14960","20 януари 2021 г. в 13:39 часа","Къща с парцел","1000.00","9900.00","с. Стефан Караджа","гр. Варна","Надежда Денчева Георгиева","от 25.01.2021 до 25.02.2021","26.02.2021 13:00","https://sales.bcpea.org/properties/14960","Надежда Денчева Георгиева","9.9"
"14959","20 януари 2021 г. в 13:36 часа","Къща с парцел","239.00","94000.00","с. Близнаци","гр. Варна","Надежда Денчева Георгиева","от 25.01.2021 до 25.02.2021","26.02.2021 11:00","https://sales.bcpea.org/properties/14959","Надежда Денчева Георгиева","393.30543933054395"
"14958","20 януари 2021 г. в 13:34 часа","Тристаен апартамент","130.00","167342.00","гр. Варна","гр. Варна","Надежда Денчева Георгиева","от 25.01.2021 до 25.02.2021","26.02.2021 11:00","https://sales.bcpea.org/properties/14958","ул.Петко Стайнов № 12","1287.246153846154"
"14957","20 януари 2021 г. в 13:31 часа","Производствен имот","269.00","392918.00","гр. Варна","гр. Варна","Надежда Денчева Георгиева","от 25.01.2021 до 25.02.2021","26.02.2021 11:00","https://sales.bcpea.org/properties/14957","УЛ.БИТОЛЯ 1","1460.6617100371748"
"14956","20 януари 2021 г. в 13:29 часа","Земеделска земя","5333.00","2029.32","с. Златовръх","гр. Пловдив","Стефан Димитров Горчев","от 25.01.2021 до 25.02.2021","26.02.2021 13:30","https://sales.bcpea.org/properties/14956","с. Златовръх","0.38052128258016127"
"14955","20 януари 2021 г. в 13:24 часа","Земеделска земя","6298.00","3423.60","с. Златовръх","гр. Пловдив","Стефан Димитров Горчев","от 25.01.2021 до 25.02.2021","26.02.2021 13:30","https://sales.bcpea.org/properties/14955","с. Златовръх","0.5436011432200698"
"14954","20 януари 2021 г. в 13:22 часа","Жилищна сграда","918.00","562180.00","гр. Варна","гр. Варна","Надежда Денчева Георгиева","от 25.01.2021 до 25.02.2021","26.02.2021 11:00","https://sales.bcpea.org/properties/14954","Надежда Денчева Георгиева","612.39651416122"
"14951","20 януари 2021 г. в 13:10 часа","Производствен имот","15100.00","798189.00","гр. Долни чифлик","гр. Варна","Надежда Денчева Георгиева","от 25.01.2021 до 25.02.2021","26.02.2021 11:00","https://sales.bcpea.org/properties/14951","Надежда Денчева Георгиева","52.86019867549669"
"14950","20 януари 2021 г. в 13:04 часа","Парцел","1445.00","4374.00","с. Детелина","гр. Варна","Надежда Денчева Георгиева","от 25.01.2021 до 25.02.2021","26.02.2021 11:00","https://sales.bcpea.org/properties/14950","Надежда Денчева Георгиева","3.026989619377163"
"14949","20 януари 2021 г. в 13:02 часа","Парцел с къща","1617.00","11907.00","с. Михалич","гр. Варна","Надежда Денчева Георгиева","от 25.01.2021 до 25.02.2021","26.02.2021 13:00","https://sales.bcpea.org/properties/14949","Надежда Денчева Георгиева","7.363636363636363"
"14948","20 януари 2021 г. в 13:00 часа","Двустаен апартамент","58.00","13770.00","гр. Варна","гр. Варна","Надежда Денчева Георгиева","от 25.01.2021 до 25.02.2021","26.02.2021 11:00","https://sales.bcpea.org/properties/14948","ул.Свети Мина","237.41379310344828"
"14947","20 януари 2021 г. в 12:56 часа","Парцел","1260.00","4050.00","с. Аврен","гр. Варна","Надежда Денчева Георгиева","от 25.01.2021 до 25.02.2021","26.02.2021 11:00","https://sales.bcpea.org/properties/14947","Надежда Денчева Георгиева","3.2142857142857144"
"14946","20 януари 2021 г. в 12:50 часа","Къща с парцел","666.00","169290.00","гр. Игнатиево","гр. Варна","Надежда Денчева Георгиева","от 25.01.2021 до 25.02.2021","26.02.2021 11:00","https://sales.bcpea.org/properties/14946","Надежда Денчева Георгиева","254.1891891891892"
"14945","20 януари 2021 г. в 12:48 часа","Други","663.00","648000.00","гр. Пловдив","гр. Пловдив","Людмила Тодорова Мурджанова","от 25.01.2021 до 25.02.2021","26.02.2021 16:00","https://sales.bcpea.org/properties/14945","Людмила Тодорова Мурджанова","977.3755656108598"
"14944","20 януари 2021 г. в 12:48 часа","Парцел","536.00","30000.00","гр. Бяла","гр. Варна","Надежда Денчева Георгиева","от 25.01.2021 до 25.02.2021","26.02.2021 11:00","https://sales.bcpea.org/properties/14944","Надежда Денчева Георгиева","55.97014925373134"
"14941","20 януари 2021 г. в 12:12 часа","Други","5.00","1200.00","с. Тръстиково","гр. Бургас","Таня Георгиева Маджарова","от 25.01.2021 до 25.02.2021","26.02.2021 09:00","https://sales.bcpea.org/properties/14941","трафопост захранващ телчарник","240"
"14939","20 януари 2021 г. в 12:00 часа","Земеделски имот","5999.00","8970.40","с. Тръстиково","гр. Бургас","Таня Георгиева Маджарова","от 25.01.2021 до 25.02.2021","26.02.2021 09:00","https://sales.bcpea.org/properties/14939","Таня Георгиева Маджарова","1.4953158859809967"
"14932","20 януари 2021 г. в 11:43 часа","Земеделска земя","1561.00","1760.00","гр. Бургас","гр. Бургас","Таня Георгиева Маджарова","от 25.01.2021 до 25.02.2021","26.02.2021 09:00","https://sales.bcpea.org/properties/14932","местност Герена","1.1274823830877643"
"14931","20 януари 2021 г. в 11:39 часа","Земеделска земя","1388.67","3120.00","гр. Бургас","гр. Бургас","Таня Георгиева Маджарова","от 25.01.2021 до 25.02.2021","26.02.2021 09:00","https://sales.bcpea.org/properties/14931","местност Михалича ","2.2467540884443387"
"14927","20 януари 2021 г. в 11:18 часа","Земеделска земя","5499.00","11080.00","с. Изворско","гр. Варна","Станимира Димитрова Костова-Данова","от 25.01.2021 до 25.02.2021","26.02.2021 10:35","https://sales.bcpea.org/properties/14927","Станимира Димитрова Костова-Данова","2.0149118021458445"
"14926","20 януари 2021 г. в 11:16 часа","Земеделска земя","3600.00","11880.00","с. Изворско","гр. Варна","Станимира Димитрова Костова-Данова","от 25.01.2021 до 25.02.2021","26.02.2021 10:30","https://sales.bcpea.org/properties/14926","Станимира Димитрова Костова-Данова","3.3"
"14921","20 януари 2021 г. в 11:04 часа","Земеделска земя","2083.00","4693.60","гр. Бургас","гр. Бургас","Таня Георгиева Маджарова","от 25.01.2021 до 25.02.2021","26.02.2021 09:00","https://sales.bcpea.org/properties/14921","местност Михалича","2.2532885261641864"
"14919","20 януари 2021 г. в 11:01 часа","Земеделска земя","480.42","1066.40","гр. Бургас","гр. Бургас","Таня Георгиева Маджарова","от 25.01.2021 до 25.02.2021","26.02.2021 09:00","https://sales.bcpea.org/properties/14919","ж.к.Меден рудник местност Герена ","2.2197244078098333"
"14915","20 януари 2021 г. в 10:55 часа","Земеделска земя","1110.00","2400.00","гр. Бургас","гр. Бургас","Таня Георгиева Маджарова","от 25.01.2021 до 25.02.2021","26.02.2021 09:00","https://sales.bcpea.org/properties/14915","местност Оникилики","2.1621621621621623"
"14912","20 януари 2021 г. в 10:50 часа","Парцел","54.92","2336.00","гр. Бургас","гр. Бургас","Таня Георгиева Маджарова","от 25.01.2021 до 25.02.2021","26.02.2021 12:30","https://sales.bcpea.org/properties/14912","кв.Банево ул.Янтра ","42.53459577567371"
"14897","20 януари 2021 г. в 10:18 часа","Тристаен апартамент","85.00","110000.00","гр. София","гр. София град","Милен Иванов Бъзински","от 25.01.2021 до 25.02.2021","26.02.2021 11:00","https://sales.bcpea.org/properties/14897","бл.222 вх.Б ет.8 ап.32","1294.1176470588234"
"14896","20 януари 2021 г. в 10:18 часа","Парцел с къща","147.00","15680.00","гр. Бургас","гр. Бургас","Таня Георгиева Маджарова","от 25.01.2021 до 25.02.2021","26.02.2021 09:00","https://sales.bcpea.org/properties/14896","кв.Банево ул.Трите сестри  №78","106.66666666666667"
"14885","20 януари 2021 г. в 10:02 часа","Двустаен апартамент","74.90","120000.00","гр. Бургас","гр. Бургас","Таня Георгиева Маджарова","от 25.01.2021 до 25.02.2021","26.02.2021 09:00","https://sales.bcpea.org/properties/14885","ул.Патриарх Евтимий №101 ет. 2 ап. Б","1602.1361815754337"
"14877","20 януари 2021 г. в 09:50 часа","Земеделска земя","2164.50","2316.00","с. Слатина","гр. Силистра","Георги Петров Георгиев","от 25.01.2021 до 25.02.2021","26.02.2021 08:30","https://sales.bcpea.org/properties/14877","Георги Петров Георгиев","1.06999306999307"
"14876","20 януари 2021 г. в 09:48 часа","Земеделска земя","500.16","516.00","с. Поляна","гр. Силистра","Георги Петров Георгиев","от 25.01.2021 до 25.02.2021","26.02.2021 08:30","https://sales.bcpea.org/properties/14876","Георги Петров Георгиев","1.0316698656429941"
"14873","20 януари 2021 г. в 09:45 часа","Земеделска земя","2667.66","2759.99","с. Поляна","гр. Силистра","Георги Петров Георгиев","от 25.01.2021 до 25.02.2021","26.02.2021 08:30","https://sales.bcpea.org/properties/14873","Георги Петров Георгиев","1.0346108574555977"
"14872","20 януари 2021 г. в 09:43 часа","Земеделска земя","833.66","864.00","с. Поляна","гр. Силистра","Георги Петров Георгиев","от 25.01.2021 до 25.02.2021","26.02.2021 08:30","https://sales.bcpea.org/properties/14872","Георги Петров Георгиев","1.0363937336564066"
"14871","20 януари 2021 г. в 09:41 часа","Други","179.92","228000.00","гр. Бургас","гр. Бургас","Таня Георгиева Маджарова","от 25.01.2021 до 25.02.2021","26.02.2021 09:00","https://sales.bcpea.org/properties/14871","ул.Княз Борис №30 Офис сграда ","1267.229879946643"
"14869","20 януари 2021 г. в 09:41 часа","Земеделска земя","500.16","516.00","с. Поляна","гр. Силистра","Георги Петров Георгиев","от 25.01.2021 до 25.02.2021","26.02.2021 08:30","https://sales.bcpea.org/properties/14869","Георги Петров Георгиев","1.0316698656429941"
"14867","20 януари 2021 г. в 09:33 часа","Земеделска земя","2392.50","2484.00","с. Поляна","гр. Силистра","Георги Петров Георгиев","от 25.01.2021 до 25.02.2021","26.02.2021 08:30","https://sales.bcpea.org/properties/14867","Георги Петров Георгиев","1.038244514106583"
"14864","20 януари 2021 г. в 09:30 часа","Земеделска земя","1142.33","1188.00","с. Поляна","гр. Силистра","Георги Петров Георгиев","от 25.01.2021 до 25.02.2021","26.02.2021 08:30","https://sales.bcpea.org/properties/14864","Георги Петров Георгиев","1.0399796906323042"
"14863","20 януари 2021 г. в 09:27 часа","Земеделска земя","2785.16","2892.00","с. Поляна","гр. Силистра","Георги Петров Георгиев","от 25.01.2021 до 25.02.2021","26.02.2021 08:30","https://sales.bcpea.org/properties/14863","Георги Петров Георгиев","1.0383604532594177"
"14862","20 януари 2021 г. в 09:25 часа","Земеделска земя","1167.16","1211.99","с. Поляна","гр. Силистра","Георги Петров Георгиев","от 25.01.2021 до 25.02.2021","26.02.2021 08:30","https://sales.bcpea.org/properties/14862","Георги Петров Георгиев","1.0384094725658863"
"14861","20 януари 2021 г. в 09:22 часа","Земеделска земя","1145.83","1211.99","с. Поляна","гр. Силистра","Георги Петров Георгиев","от 25.01.2021 до 25.02.2021","26.02.2021 08:30","https://sales.bcpea.org/properties/14861","Георги Петров Георгиев","1.0577398043339763"
"14860","20 януари 2021 г. в 09:20 часа","Земеделска земя","1834.00","1895.99","с. Поляна","гр. Силистра","Георги Петров Георгиев","от 25.01.2021 до 25.02.2021","26.02.2021 08:30","https://sales.bcpea.org/properties/14860","Георги Петров Георгиев","1.0338004362050164"
"14859","20 януари 2021 г. в 09:18 часа","Мезонет","228.00","288821.52","гр. Варна","гр. Варна","Христо Василев Георгиев","от 25.01.2021 до 25.02.2021","26.02.2021 12:30","https://sales.bcpea.org/properties/14859","Христо Василев Георгиев","1266.761052631579"
"14858","20 януари 2021 г. в 09:17 часа","Земеделска земя","2667.00","2856.00","с. Поляна","гр. Силистра","Георги Петров Георгиев","от 25.01.2021 до 25.02.2021","26.02.2021 08:30","https://sales.bcpea.org/properties/14858","Георги Петров Георгиев","1.0708661417322836"
"14857","20 януари 2021 г. в 09:14 часа","Земеделска земя","1750.00","1872.00","с. Поляна","гр. Силистра","Георги Петров Георгиев","от 25.01.2021 до 25.02.2021","26.02.2021 08:30","https://sales.bcpea.org/properties/14857","Георги Петров Георгиев","1.0697142857142856"
"14856","20 януари 2021 г. в 09:12 часа","Земеделска земя","2048.00","2183.40","с. Ситово","гр. Силистра","Георги Петров Георгиев","от 25.01.2021 до 25.02.2021","26.02.2021 08:30","https://sales.bcpea.org/properties/14856","Георги Петров Георгиев","1.06611328125"
"14855","20 януари 2021 г. в 08:54 часа","Парцел с къща","1450.00","21600.00","с. Сребърна","гр. Силистра","Георги Петров Георгиев","от 25.01.2021 до 25.02.2021","26.02.2021 08:30","https://sales.bcpea.org/properties/14855","Георги Петров Георгиев","14.89655172413793"
"14854","20 януари 2021 г. в 08:46 часа","Парцел","597.00","4800.00","с. Топола","гр. Добрич","Николай Петров Ников","от 25.01.2021 до 25.02.2021","26.02.2021 10:00","https://sales.bcpea.org/properties/14854","Николай Петров Ников","8.040201005025125"
"14853","20 януари 2021 г. в 08:03 часа","Други","44811.00","377847.50","с. Веселиново","гр. Ямбол","Дженко Георгиев Дженков","от 25.01.2021 до 25.02.2021","26.02.2021 14:30","https://sales.bcpea.org/properties/14853","местността ДО СЕЛО","8.432025618709693"
"14849","19 януари 2021 г. в 18:10 часа","Двустаен апартамент","59.54","6120.00","с. Дебелт","гр. Бургас","Станимира Стефанова Николова","от 25.01.2021 до 25.02.2021","26.02.2021 09:00","https://sales.bcpea.org/properties/14849","с. Дебелт ж.к Металург бл.7 вх. А ет.3 ап. 9","102.78804165267047"
"14843","19 януари 2021 г. в 16:39 часа","Земеделска земя","5000.00","810.90","гр. Дългопол","гр. Варна","Румяна Велкова Тодорова","от 25.01.2021 до 25.02.2021","26.02.2021 13:30","https://sales.bcpea.org/properties/14843","1/4 ид.ч. от нива в гр.Дългопол обл.Варна м-ст Дълго поле","0.16218"
"14842","19 януари 2021 г. в 16:37 часа","Земеделска земя","3500.00","567.68","гр. Дългопол","гр. Варна","Румяна Велкова Тодорова","от 25.01.2021 до 25.02.2021","26.02.2021 13:30","https://sales.bcpea.org/properties/14842","1/4 ид.ч. от нива в гр.Дългопол обл.Варна м-ст Дълго поле","0.1621942857142857"
"14841","19 януари 2021 г. в 16:35 часа","Земеделска земя","1500.00","6024.00","гр. Дългопол","гр. Варна","Румяна Велкова Тодорова","от 25.01.2021 до 25.02.2021","26.02.2021 13:30","https://sales.bcpea.org/properties/14841","1/4 ид.ч. от нива в гр.Дългопол обл.Варна м-ст Балар сърта","4.016"
"14840","19 януари 2021 г. в 16:30 часа","Земеделска земя","7800.00","1265.04","гр. Дългопол","гр. Варна","Румяна Велкова Тодорова","от 25.01.2021 до 25.02.2021","26.02.2021 13:30","https://sales.bcpea.org/properties/14840","1/4 ид.ч. от нива в гр.Дългопол обл.Варна м-ст Чангарлък","0.16218461538461537"
"14839","19 януари 2021 г. в 16:27 часа","Земеделска земя","0.80","129.06","гр. Дългопол","гр. Варна","Румяна Велкова Тодорова","от 25.01.2021 до 25.02.2021","26.02.2021 13:30","https://sales.bcpea.org/properties/14839","1/4 ид.ч. от нива в гр.Дългопол обл.Варна м-ст Юрук дере","161.325"
"14838","19 януари 2021 г. в 16:27 часа","Склад","13.45","12830.40","гр. Варна","гр. Варна","Христо Василев Георгиев","от 25.01.2021 до 25.02.2021","26.02.2021 12:45","https://sales.bcpea.org/properties/14838","Христо Василев Георгиев","953.9330855018587"
"14836","19 януари 2021 г. в 16:24 часа","Земеделска земя","2900.00","467.87","гр. Дългопол","гр. Варна","Румяна Велкова Тодорова","от 25.01.2021 до 25.02.2021","26.02.2021 13:30","https://sales.bcpea.org/properties/14836","1/4 ид.ч. от нива в гр.Дългопол обл.Варна м-ст Дядо Рачов течит","0.1613344827586207"
"14835","19 януари 2021 г. в 16:22 часа","Земеделска земя","1200.00","194.58","гр. Дългопол","гр. Варна","Румяна Велкова Тодорова","от 25.01.2021 до 25.02.2021","26.02.2021 13:30","https://sales.bcpea.org/properties/14835","1/4 ид.ч. от нива в гр.Дългопол обл.Варна м-ст Чак келеми","0.16215000000000002"
"14834","19 януари 2021 г. в 16:20 часа","Земеделска земя","0.80","129.78","гр. Дългопол","гр. Варна","Румяна Велкова Тодорова","от 25.01.2021 до 25.02.2021","26.02.2021 13:30","https://sales.bcpea.org/properties/14834","1/4 ид.ч. от нива в гр.Дългопол обл.Варна м-ст Чангарлък","162.225"
"14833","19 януари 2021 г. в 16:12 часа","Тристаен апартамент","98.00","13392.00","гр. Вълчи дол","гр. Варна","Румяна Велкова Тодорова","от 25.01.2021 до 25.02.2021","26.02.2021 13:10","https://sales.bcpea.org/properties/14833","гр.Вълчи Дол ул.Добруджа № 2","136.6530612244898"
"14832","19 януари 2021 г. в 16:08 часа","Парцел","1367.00","12480.00","с. Кипра","гр. Варна","Румяна Велкова Тодорова","от 25.01.2021 до 25.02.2021","26.02.2021 13:20","https://sales.bcpea.org/properties/14832","село Кипра  общ.Девня","9.129480614484272"
"14827","19 януари 2021 г. в 15:23 часа","Къща","468.00","50400.00","гр. Перущица","гр. Пловдив","Константин Михайлов Павлов","от 25.01.2021 до 25.02.2021","26.02.2021 13:00","https://sales.bcpea.org/properties/14827","ул. 'Тоно Савов' № 18","107.6923076923077"
"14825","19 януари 2021 г. в 15:14 часа","Други","5260.00","30960.00","с. Драшан","гр. Враца","Момчил Петков Нелов","от 25.01.2021 до 25.02.2021","26.02.2021 09:00","https://sales.bcpea.org/properties/14825","Момчил Петков Нелов","5.885931558935361"
"14810","19 януари 2021 г. в 13:26 часа","Хотел","810.00","112500.00","гр. Дебелец","гр. Велико Търново","Виктор Георгиев Георгиев","от 25.01.2021 до 25.02.2021","26.02.2021 08:30","https://sales.bcpea.org/properties/14810","Виктор Георгиев Георгиев","138.88888888888889"
"14802","19 януари 2021 г. в 12:09 часа","Тристаен апартамент","94.39","183680.00","гр. София","гр. София град","Сийка Димитрова Анадолиева","от 25.01.2021 до 25.02.2021","26.02.2021 09:00","https://sales.bcpea.org/properties/14802","ГР. СОФИЯ ЖК.'ГОЦЕ ДЕЛЧЕВ 'No6 АВХ.Б ЕТ. 3 АП. 7 ","1945.968852632694"
"14787","19 януари 2021 г. в 11:15 часа","Двустаен апартамент","64.60","100800.00","гр. Бургас","гр. Бургас","Таня Георгиева Маджарова","от 25.01.2021 до 25.02.2021","26.02.2021 09:00","https://sales.bcpea.org/properties/14787","ж.к.Изгрев бл.157 вх.А ет.4 ап.11","1560.371517027864"
"14785","19 януари 2021 г. в 11:07 часа","Парцел","17.80","9600.00","гр. Бургас","гр. Бургас","Таня Георгиева Маджарова","от 25.01.2021 до 25.02.2021","26.02.2021 09:00","https://sales.bcpea.org/properties/14785","ул.Места №46 ет.-1 гараж - п.м.3","539.3258426966291"
"14782","19 януари 2021 г. в 10:56 часа","Парцел","717.00","10560.00","с. Маринка","гр. Бургас","Таня Георгиева Маджарова","от 25.01.2021 до 25.02.2021","26.02.2021 09:00","https://sales.bcpea.org/properties/14782","МЕСТНОСТ ЛЪКИТЕ","14.728033472803347"
"14780","19 януари 2021 г. в 10:52 часа","Парцел","717.00","10560.00","с. Маринка","гр. Бургас","Таня Георгиева Маджарова","от 25.01.2021 до 25.02.2021","26.02.2021 09:00","https://sales.bcpea.org/properties/14780","МЕСТНОСТ ЛЪКИТЕ","14.728033472803347"
"14778","19 януари 2021 г. в 10:50 часа","Парцел","718.00","10560.00","с. Маринка","гр. Бургас","Таня Георгиева Маджарова","от 25.01.2021 до 25.02.2021","26.02.2021 09:00","https://sales.bcpea.org/properties/14778","МЕСТНОСТ ЛЪКИТЕ","14.707520891364902"
"14775","19 януари 2021 г. в 10:47 часа","Парцел","718.00","10560.00","с. Маринка","гр. Бургас","Таня Георгиева Маджарова","от 25.01.2021 до 25.02.2021","26.02.2021 11:00","https://sales.bcpea.org/properties/14775","МЕСТНОСТ ЛЪКИТЕ","14.707520891364902"
"14763","19 януари 2021 г. в 10:02 часа","Земеделска земя","1198.00","840.00","с. Горно вършило","гр. Пазарджик","Харалампи Венциславов Пилафов","от 25.01.2021 до 25.02.2021","26.02.2021 15:00","https://sales.bcpea.org/properties/14763","Харалампи Венциславов Пилафов","0.7011686143572621"
"14762","19 януари 2021 г. в 10:00 часа","Земеделска земя","1541.00","984.00","с. Горно вършило","гр. Пазарджик","Харалампи Венциславов Пилафов","от 25.01.2021 до 25.02.2021","26.02.2021 15:00","https://sales.bcpea.org/properties/14762","Харалампи Венциславов Пилафов","0.6385463984425698"
"14761","19 януари 2021 г. в 09:58 часа","Земеделска земя","2014.00","1288.00","с. Горно вършило","гр. Пазарджик","Харалампи Венциславов Пилафов","от 25.01.2021 до 25.02.2021","26.02.2021 15:00","https://sales.bcpea.org/properties/14761","Харалампи Венциславов Пилафов","0.6395233366434955"
"14760","19 януари 2021 г. в 09:56 часа","Земеделска земя","3933.00","2768.00","с. Горно вършило","гр. Пазарджик","Харалампи Венциславов Пилафов","от 25.01.2021 до 25.02.2021","26.02.2021 15:00","https://sales.bcpea.org/properties/14760","Харалампи Венциславов Пилафов","0.7037884566488686"
"14759","19 януари 2021 г. в 09:54 часа","Земеделска земя","1683.00","1080.00","с. Горно вършило","гр. Пазарджик","Харалампи Венциславов Пилафов","от 25.01.2021 до 25.02.2021","26.02.2021 15:00","https://sales.bcpea.org/properties/14759","Харалампи Венциславов Пилафов","0.6417112299465241"
"14758","19 януари 2021 г. в 09:53 часа","Земеделска земя","245.00","240.00","с. Горно вършило","гр. Пазарджик","Харалампи Венциславов Пилафов","от 25.01.2021 до 25.02.2021","26.02.2021 15:00","https://sales.bcpea.org/properties/14758","Харалампи Венциславов Пилафов","0.9795918367346939"
"14757","19 януари 2021 г. в 09:51 часа","Земеделска земя","2565.00","1640.00","с. Горно вършило","гр. Пазарджик","Харалампи Венциславов Пилафов","от 25.01.2021 до 25.02.2021","26.02.2021 15:00","https://sales.bcpea.org/properties/14757","Харалампи Венциславов Пилафов","0.6393762183235867"
"14756","19 януари 2021 г. в 09:49 часа","Земеделска земя","2685.00","1720.00","с. Горно вършило","гр. Пазарджик","Харалампи Венциславов Пилафов","от 25.01.2021 до 25.02.2021","26.02.2021 15:00","https://sales.bcpea.org/properties/14756","Харалампи Венциславов Пилафов","0.6405959031657356"
"14748","19 януари 2021 г. в 09:04 часа","Парцел","550.00","7200.00","с. Богдан","гр. Пловдив","Петко Стефанов Илиев","от 25.01.2021 до 25.02.2021","26.02.2021 13:00","https://sales.bcpea.org/properties/14748","Петко Стефанов Илиев","13.090909090909092"
"14732","18 януари 2021 г. в 16:03 часа","Двустаен апартамент","41.00","40800.00","гр. Пловдив","гр. Пловдив","Константин Михайлов Павлов","от 25.01.2021 до 25.02.2021","26.02.2021 11:00","https://sales.bcpea.org/properties/14732","ул. 'Вечерница' 6 блок 35 ет. 2 ап. 5","995.1219512195122"
